"Machine Learning Engineer, LLM, Autopilot AI (Dojo)",Tesla,"Palo Alto, CA",unknown,2 days ago,"$104,000/yr - $348,000/yr (from job description) · Full-time · Entry level",https://www.linkedin.com/jobs/view/3572766751/?eBP=CwEAAAGHzaBXQG560CVA6ug_5kPXA4rpnBBiPoHEBdGWu5Cb92DeBckmYM_jUVJ9UbZQZsPTweLUuPzLNCFYo2YL-fPeAcseuMea8BVznIfusMV2Rq3osqTdfB9MjW3QUKMKvo7zz98QHCUoZPgJUb_6ezrieiRDyU7buvBQbAXMz2gD5cR7TmsfvlzFvEfsLJ8I1dnfD8z6D03IpnygymsDP52gVwWxXXhvB73T98HZJ89_4zPdkM3S7JNry9zzEP_7-Yd6v5-mYpNXV5z_grTaUdTwCyziRA5CvBfVTdvz6T4V2iMpj52vyRJAi42gKjGTjrqYp-a3pw-eD1GqpcCD_5QVkPJH3e8o6sEKpbkq5K2ljsTWoza7VxWu4buOTAMeUwO6&refId=EfRDNvS%2BuuUwU2596ptJ1A%3D%3D&trackingId=lw1rz2%2FW8NwZ0J1zYzzxJQ%3D%3D&trk=flagship3_search_srp_jobs,"About the job
What To Expect

As a member of the Dojo machine learning team, you will be responsible for enabling state-of-the-art neural networks to train efficiently on our upcoming in-house custom-silicon supercomputer systems. Join a small team of experienced developers in optimizing and scaling the deployment of our PyTorch-derived

neural networks on Tesla's custom massively-parallel Dojo accelerators. Work with many of the same great engineers who delivered Tesla’s custom FSD computer. The ideal candidate has experience with writing software for large distributed systems and solid understanding of end-to-end model training and implementation.

What You’ll Do
Setup and train large language models (BERT, GPT-3, etc.) and other state-of-the-art neural networks
Port such models to run efficiently on the Dojo supercomputer
Collaborate with the Dojo Hardware team to understand the current hardware architecture and propose future improvements
Experience training large models on large distributed systems

What You’ll Bring
BS in relevant field (Computer Science, Computer Engineering, etc.) or relevant work experience
Comfortable with C++ and Python
Self sufficient and capable of delivering results
Good communication skills
Performance analysis experience
Able to work from Palo Alto office
Ready to start soon

Benefits

Along with competitive pay, as a full-time Tesla employee, you are eligible for the following benefits at day 1 of hire:
Aetna PPO and HSA plans > 2 medical plan options with $0 payroll deduction
Family-building, fertility, adoption and surrogacy benefits
Dental (including orthodontic coverage) and vision plans, both have options with a $0 paycheck contribution
Company Paid (Health Savings Account) HSA Contribution when enrolled in the High Deductible Aetna medical plan with HSA
Healthcare and Dependent Care Flexible Spending Accounts (FSA)
LGBTQ+ care concierge services
401(k) with employer match, Employee Stock Purchase Plans, and other financial benefits
Company paid Basic Life, AD&D, short-term and long-term disability insurance
Employee Assistance Program
Sick and Vacation time (Flex time for salary positions), and Paid Holidays
Back-up childcare and parenting support resources
Voluntary benefits to include: critical illness, hospital indemnity, accident insurance, theft & legal services, and pet insurance
Weight Loss and Tobacco Cessation Programs
Tesla Babies program
Commuter benefits
Employee discounts and perks program

Expected Compensation

$104,000 - $348,000/annual salary + cash and stock awards + benefits

Pay offered may vary depending on multiple individualized factors, including market location, job-related knowledge, skills, and experience. The total compensation package for this position may also include other elements dependent on the position offered. Details of participation in these benefit plans will be provided if an employee receives an offer of employment.",7200
Software Engineer - $1bn FinTech Start-Up,Algo Capital Group,United States,Remote,2 days ago,"$150,000/yr - $300,000/yr · Full-time · Associate",https://www.linkedin.com/jobs/view/3580190334/?eBP=CwEAAAGHzZ93Ll3qR7JJbJPaWoKEs0kZaq1s0EulA4z4RAzo_2Tkz-b0hWd_Ru-3p0B6B8DeSrARl4vT_j7Qt2WE5wlD-jviKtlt6WfXSh4FiY0GXnO_RWvwQGNVm_EYgeUMuu9tFCTlmqY4QUOkanZEfA4-aUxO0xe2qdvXnThxtvhfnl5YCw4ATYJ64aVpLjYs0JgA_tuMicWzqohYnff0WO7KeK_FfWNc-xyPUV8A0paLsh6jKnIUaTih29eGZpOWQkLxlx8DHbRhL-S725vd3LfoJRqquG_Qw65Yh-JqB-Y5BZ208hEtXu5aRP7trnxsk6meKYALxmhk9S1SW74QkKN_XdvKQgEpaYFHWuh_n-5B3tnPVB6BxXPM9_Ka24NJox82pYYO7A&refId=uDURbnJKiPtZN110wZE%2B6Q%3D%3D&trackingId=hzdhEogOt%2BtD97zZOY%2BrNw%3D%3D&trk=flagship3_search_srp_jobs,,7200
"Software Engineer, Emerging Technologies",Tesla,"Fremont, CA",unknown,2 days ago,"$104,000/yr - $348,000/yr (from job description) · Full-time · Entry level",https://www.linkedin.com/jobs/view/3571412782/?eBP=CwEAAAGHzZ_ZY0xmKf-bpsdfbZKNnVZFBJCOdjhm0k723v5mQeKxKLj7M9LEa3pyL67TkpZGjPP6RnenTe_23sK7uFQMzQabwQDFe439zR6fwIoSsx3ndnk-VEb7aav7GdqPGwJUxA3wF0nQhTNhhdtnq3LDK1XbESK5uIruImjo5MuxkdqZyDwwQ7P32CvDhDbyinhPqQ4C_o3gqxXc5WhzFgbBJSqFF3FWOBA1vzsgOljv-X6U6r2w06LpQA0Z_gl--eyWjBPlBjLnR2drBvf4Ug7GVoIXzJLP_X9NW7NmI-7FVLfviIJRKfgW6Q62hyu3G5NAHDU8aN5vasvd0FzFOd7p6VdJ7lxS4Ezo4J5t7i6v7FYAgyQ5akVYn_ptDA-MBL_9cyk&refId=pT0386k1elz5Ew4rhw2rcw%3D%3D&trackingId=56egFQNZ4l8KifqaeuD00A%3D%3D&trk=flagship3_search_srp_jobs,,7200
"Software Engineer - Frontend (React.js), Tesla Track",Tesla,"Draper, UT",unknown,2 days ago,Full-time · Entry level,https://www.linkedin.com/jobs/view/3572768451/?eBP=CwEAAAGHzZ9s-VDy7FJBol7pLkDH1wyH_yw5mo6jleQTe33izKP4fQ7nyTOX9OKnBKEUE4xuxzxLWV346p40-CeAkCQ-U1Hp-JoodsZBIA7xzZgZCulaAwbLYPk6RR0pn7c-443aMY6fKuq-TnELfZu8225wWXabVDqFtbgcgqX_fntBZrQjk42QnQ5fVBTaUYmXkmZSFs0106vUM-lkVFe4U7RRhSj40FqeK-sofDbaG4rYtlruNgwVM4NEGfL10BV2kdE9Oz00QS_3BKg9-QarqjKy4qwED4bcPgmXwePbBImB28K9JLxbWojTG0why2BYHP2NByHnnAtvfkYw3WilyAO-MKCEED3QibtH-8aJWPvWABQ4CTCEh8a1DvXdbMXb7DOuh30&refId=Eo7vPVTIL%2FYkM0UypZyd3A%3D%3D&trackingId=8JvMWhY0SmqTGtYfeSN0BQ%3D%3D&trk=flagship3_search_srp_jobs,,7200
Application Development Engineer II,Centene Corporation,"Missouri, United States",unknown,2 days ago,Full-time,https://www.linkedin.com/jobs/view/3584199718/?eBP=JOB_SEARCH_ORGANIC&refId=2LmWPFMVwFzd9LmdCW%2FfwQ%3D%3D&trackingId=3XXYbGjztiE1hvwciCIUUw%3D%3D&trk=flagship3_search_srp_jobs,,7200
Application Development Engineer II,Centene Corporation,"California, United States",unknown,2 days ago,"$71,000/yr - $127,500/yr (from job description) · Full-time",https://www.linkedin.com/jobs/view/3584199734/?eBP=JOB_SEARCH_ORGANIC&refId=GAYkIo9d3M56JhQvVINf5g%3D%3D&trackingId=yALztS2UdWnDC1rf4R%2F98A%3D%3D&trk=flagship3_search_srp_jobs,"About the job
You could be the one who changes everything for our 26 million members by using technology to improve health outcomes around the world. As a diversified, national organization, Centene's technology professionals have access to competitive benefits including a fresh perspective on workplace flexibility.

Position Purpose Designs, develops and implements enterprise software solutions. Collaborates closely with technical and non-technical roles such as data modelers, architects, business analysts, data stewards, and subject matter experts (SMEs).

Education/Experience

A Bachelor's degree in a quantitative or business field (e.g., statistics, mathematics, engineering, computer science).

Requires 2 – 4 years of related experience.

Technical Skills

Knowledge of C# (Programming Language); Java (Programming Language); JavaScript (Programming Language); Python (Programming Language); R (Programming Language); SQL (Programming Language) required

Experience with Application Development; Software Development required

Knowledge of Programming Concepts; Software Design required

Soft Skills

Intermediate - Seeks to acquire knowledge in area of specialty

Intermediate - Ability to identify basic problems and procedural irregularities, collect data, establish facts, and draw valid conclusions

Intermediate - Ability to work independently

License/Certification

Scaled Agile Framework (SAFe) preferred

Pay range $71,000 to $127,500 per year

This information reflects the anticipated base salary range for this position based on current national data. Minimums and maximums may vary based on location. Actual pay will be adjusted based on an individual's skills, experience, education, and other job-related factors permitted by law. The employee may be eligible for bonuses and other forms of compensation.

Our Comprehensive Benefits Package Flexible work solutions including remote options, hybrid work schedules and dress flexibility, Competitive pay, Paid time off including holidays, Health insurance coverage for you and your dependents, 401(k) and stock purchase plans, Tuition reimbursement and best-in-class training and development.

Centene is an equal opportunity employer that is committed to diversity, and values the ways in which we are different. All qualified applicants will receive consideration for employment without regard to race, color, religion, sex, sexual orientation, gender identity, national origin, disability, veteran status, or other characteristic protected by applicable law.",7200
Senior Machine Learning Engineer,Beyond Limits,"Glendale, CA",Hybrid,2 days ago,"$151,759/yr - $171,924/yr (from job description) · Full-time · Mid-Senior level",https://www.linkedin.com/jobs/view/3585978700/?eBP=JOB_SEARCH_ORGANIC&refId=GAYkIo9d3M56JhQvVINf5g%3D%3D&trackingId=y2Ojjakw0E8KKzkWLZsLBQ%3D%3D&trk=flagship3_search_srp_jobs,"About the job
Beyond Limits is a pioneering Artificial Intelligence engineering company creating advanced software solutions that go beyond conventional AI. Founded in 2014 with a legacy in space exploration, Beyond Limits is transforming proven technologies from Caltech and NASA’s Jet Propulsion Laboratory into advanced AI solutions, hardened to industrial strength, and put to work for forward-looking companies on earth. We leverage this unparalleled innovation portfolio, along with proprietary cognitive technologies, to help companies solve tough, complex, mission-critical problems and transform their business. We apply a unique hybrid approach to AI, combining numeric AI techniques like machine learning with higher-order symbolic AI and expert human knowledge to deliver intuitive cognitive reasoning and information. Our cognitive computing technology mimics human thought processes and provides explainable reasoning to aid human-like decision-making.

Position Overview

Our Advanced Learning Systems team is seeking a senior machine learning engineer. The team is in need of someone who is a skilled of standard data and ML pipelines, ML system design and modeling, and optimization techniques. Deployment skills are NOT a must but a plus. As a machine learning engineer, you will be building state-of-the-art ML models for different industrial applications.

Job Duties/Responsibilities
Design, train and deliver machine learning solutions to a wide range of datasets: from small datasets to big data, time series to 3D matrices, both unlabeled and labeled
Collaborate with the development team and ML engineers to implement, test and validate new algorithms and integrate the algorithms with the existing frontend and backend systems
Develop optimization tools on top of ML models to recommend optimal operation
(As an individual contributor) Build state-of-the-art models for various modeling tasks (e.g., time series forecasting, spatiotemporal and traffic/logistic)
Break down problems and propose solution roadmap
Mentor junior engineers, perform code reviews and document design decisions

Minimum Qualifications
PhD or MS in Computer Science, Electrical Engineering or similar field
5+ years of experience with one modern coding languages, e.g., C++, Python
5+ years of experience with machine learning tools and deep learning algorithms and techniques, including but not limited to:
PyTorch, TensorFlow, Keras
CNN, LSTM, RNN
Scikit-learn, pandas, numpy
Optimization techniques and fine-tuning models, e.g., scipy.optimize, optuna, …
Able to work independently on problems and in highly collaborative team environments
Team management and mentoring junior members
Effective communication with internal and external sources
Time and project management

Preferred Qualifications
Graph-based Machine Learning
Research experience with high impact publications
Application of ML in industrial projects
Experience with MLOps and other production level implementation frameworks and pipelines
Experience with messaging systems, Docker, Kubernetes, Spark, EMR, and cloud platforms (AWS or Azure)

This position is located in our Glendale, CA headquarters and is eligible to participate in the company's hybrid 3/2 work model.

Hiring Range: The hiring range for this position in Glendale, CA is $151,759 to $171,924 per year. The base pay actually offered will take into account internal equity and also may vary depending on the candidate’s geographic region, job-related knowledge, skills, and experience among other factors. A bonus and/or company stock options may be provided as part of the compensation package, in addition to the full range of medical, financial, and/or other benefits, dependent on the level and position offered.

Beyond Limits provides equal employment opportunities (EEO) to all employees and applicants for employment without regard to race, color, religion, sex, national origin, age, disability or genetics. In addition to federal law requirements, Beyond Limits complies with applicable state and local laws governing nondiscrimination in employment in every location in which the company has facilities. This policy applies to all terms and conditions of employment, including recruiting, hiring, placement, promotion, termination, layoff, recall, transfer, leaves of absence, compensation, and training.

Beyond Limits expressly prohibits any form of workplace harassment based on race, color, religion, gender, sexual orientation, gender identity or expression, national origin, age, genetic information, disability, or veteran status. Improper interference with the ability of Beyond Limit’s employees to perform their job duties may result in discipline up-to and including discharge.",7200
Software Engineer,Smith Arnold Partners,"Norwalk, CT",Hybrid,2 days ago,"$100,000/yr - $125,000/yr · Full-time · Mid-Senior level",https://www.linkedin.com/jobs/view/3581737571/?eBP=CwEAAAGHzaBLpF7K8Acijw4TN7DE2xJS2l1Gs0AmJe8uPGU1ZeCZYhOohy0RfoWHeaE3yZ04-MOhyK6CBEvFJtoqJTVMU9BloIjcaFOV8mK7Hu3nT9Z1_hG13qgrVjROFYAECo3Zr_ITj3-rHjB0T5wG5uMrFtv4Hdnqhehfy0NgOSsnVyEMJC93_BUSOFYTzBNmUOrkHl6EHTU_LALVj5UP6mITk6Svk9zZ7yi9FLDyBX6GkgHRheALvGd6cPVBrfPcBTCqxts8xJiJf86nL8IIzMoo0lGEZvzijDXMcS6uBH4kOGxg_V7y6e-uSj4-0NJoit8-yW1aZfXrn__rSJp6-S3MzprMxoZDccYlkp6fj7xoEjM6wX3zcgYd5bDhmxLYIcnzVOs&refId=d8TK64lgcL7C4BK5Bxi0QA%3D%3D&trackingId=OEytfwXdT2cDSQNLmbnJhQ%3D%3D&trk=flagship3_search_srp_jobs,"About the job
For this and other similar career opportunities, please visit www.smitharnold.com

What are people saying about this company?
Flexible work environment, caring company, good benefits
Great benefits, great people!
I love working here!",7200
Software Engineer (RxR) Bellevue,Walgreens,"Bellevue, WA",On-site,2 days ago,Full-time,https://www.linkedin.com/jobs/view/3591798895/?eBP=JOB_SEARCH_ORGANIC&refId=gTN%2BmDVWaZZoE8MvZv6IGA%3D%3D&trackingId=qGZ35w%2FQQxAvuTej34IfOw%3D%3D&trk=flagship3_search_srp_jobs,"About the job
Job Summary

This role performs and implements activities that impacts components / processes of specified functional areas of the Walgreens business software products OR Digital/Online application in an Agile environment. Work is typically received in short-term assignments that often require the application of independent judgment. Operates within the context of defined procedures that provide desired functionality to digital solutions, products and programs, typically for intermediary, basic to complex systems. Implements activities that influence entry to mid-level components of the functional area

Job Responsibilities
Writes code that meets specifications. Develops software applications and tools.
Completes programming and performs testing and debugging applications
Develops software applications and tools using Agile development methodologies.
Participates actively in the design, architecture and build phases, to aim at producing high quality deliverables, working with existing architects where appropriate.
Participates in the evaluation of compatibility of programs with existing communications hardware and software features. Develops professional expertise, applies company policies and procedures to resolve a variety of issues.
Works on problems of moderate scope where analysis of situations or data requires a review of a variety of factors. Exercises judgment within defined procedures and practices to determine appropriate action.
Builds productive internal/external working relationships.
Receives general instructions on routine work, detailed instructions on new projects or assignments. Usually works with some supervision, conferring with superiors on unusual or complex matters
Demonstrates proficiency in several areas of the professional function.
Has working knowledge of programming languages important to the organization
Effectively resolves problems and roadblocks as they occur. Has working knowledge of programming languages important to the organization.
Interacts with internal and external peers and/or managers to exchange semi-complex information related to assigned activities.
Acts as individual contributor as well as team member
Utilizes experience in order to identify problematic relationships.
Anticipates, prevents and eliminates problems and creates efficient fixes.
Gathers and updates necessary information and communicates to appropriate parties.
Equal Opportunity Employer, including disability/veterans.

About Walgreens And WBA

Walgreens (www.walgreens.com) is included in the U.S. Retail Pharmacy and U.S. Healthcare segments of Walgreens Boots Alliance, Inc. (Nasdaq: WBA), an integrated healthcare, pharmacy and retail leader with a 170-year heritage of caring for communities. WBA’s purpose is to create more joyful lives through better health. Operating nearly 9,000 retail locations across America, Puerto Rico and the U.S. Virgin Islands, Walgreens is proud to be a neighborhood health destination serving nearly 10 million customers each day. Walgreens pharmacists play a critical role in the U.S. healthcare system by providing a wide range of pharmacy and healthcare services, including those that drive equitable access to care for the nation’s medically underserved populations. To best meet the needs of customers and patients, Walgreens offers a true omnichannel experience, with fully integrated physical and digital platforms supported by the latest technology to deliver high-quality products and services in communities nationwide.

Basic Qualifications
Bachelor's degree in computer science, Information Technology or related field of study and at least 2 years of professional work experience in Engineering, Software Engineering or similar.
Experience writing code for applications or automation
Experience with programming languages for online applications, microservices, APIs or mobile applications
Experience building ,testing applications or automation
Knowledge of the Software Development Life Cycle
Experience creating coding solutions to fix moderate problems/issues
Willing to travel up to/at least 10% of the time for business purposes (within state and out of state).
Preferred Qualifications
Experience working in an Agile environment
At least 2 years of progressively complex related experience.
Experience identifying operational issues and recommending and implementing strategies to resolve problems",7200
REMOTE JavaScript Developer,CyberCoders,"Seattle, WA",Remote,2 days ago,"$80,000/yr - $90,000/yr · Full-time · Mid-Senior level",https://www.linkedin.com/jobs/view/3587812289/?eBP=JOB_SEARCH_ORGANIC&refId=P93llo3wD1FMJKW8tgufNQ%3D%3D&trackingId=jM%2BaanTxQrdYhVMTIJFb7Q%3D%3D&trk=flagship3_search_srp_jobs,"About the job
Job Title: JavaScript Developer

Location: REMOTE

Salary: $80k - $90k

Requirements: Vanilla JavaScript, Custom Web Development, HTML, CSS

Come join an exciting team in creating custom web and marketing solutions for industry leading companies all while working remote!

Top Reasons to Work with Us
We are a leading advertising and eCommerce company
We work with some of the biggest companies in technology, retail, consumer products, etc.
We offer competitive packages including salary, bonus, profit sharing, full benefits, PTO, and more
What You Will Be Doing
Build personalized web and marketing solutions utilizing our company eCommerce software
Work closely with our designers to ensure projects are aligned with client branding
Contribute to the development of company eCommerce tools
Take part in system design and architecture strategy
What You Need for this Position

5+ Years of Experience With:

Required
Vanilla JavaScript
HTML
CSS
Object Oriented Design
IDE's or Version Control
Data Structures
ECommerce or Client-Side Web Optimization
Desired
Java
Digital Marketing
What's In It for You
Base Salary: $80k - $90k
Bonus
Profit Sharing
401(k)
100% Remote Work
Medical, Dental and Vision Benefits
PTO
Internet and Cell Phone Reimbursement
Gym Membership Reimbursement
Monthly and Annual Company Events
Benefits
Vacation/PTO
Medical
Dental
Vision
401k
Bonus
So, if you are a JavaScript Developer with experience, please apply today!

Colorado employees will receive paid sick leave. For additional information about available benefits, please contact Eric Trujillo

Email Your Resume In Word To

Looking forward to receiving your resume through our website and going over the position with you. Clicking apply is the best way to apply, but you may also:

Eric.Trujillo@CyberCoders.com
Please do NOT change the email subject line in any way. You must keep the JobID: linkedin : ET3-1741611L516 -- in the email subject line for your application to be considered.***
Eric Trujillo - Lead Recruiter - CyberCoders

Applicants must be authorized to work in the U.S.

CyberCoders, Inc is proud to be an Equal Opportunity Employer

All qualified applicants will receive consideration for employment without regard to race, color, religion, sex, national origin, disability, protected veteran status, or any other characteristic protected by law.

Your Right to Work – In compliance with federal law, all persons hired will be required to verify identity and eligibility to work in the United States and to complete the required employment eligibility verification document form upon hire.

CyberCoders will consider for Employment in the City of Los Angeles qualified Applicants with Criminal Histories in a manner consistent with the requirements of the Los Angeles Fair Chance Initiative for Hiring (Ban the Box) Ordinance.",7200
Application Development Engineer I,Fidelis Care,"New York, United States",unknown,2 days ago,$28.85/hr - $51.92/hr (from job description) · Full-time,https://www.linkedin.com/jobs/view/3584198777/?eBP=JOB_SEARCH_ORGANIC&refId=fXb8GcXdw6z9N1asvDOCxg%3D%3D&trackingId=lLkAHTZi6esgRKwmo9YsIg%3D%3D&trk=flagship3_search_srp_jobs,"About the job
You could be the one who changes everything for our 26 million members by using technology to improve health outcomes around the world. As a diversified, national organization, Centene's technology professionals have access to competitive benefits including a fresh perspective on workplace flexibility.

Position Purpose Designs, develops, and implements complex enterprise software solutions. Collaborates closely with technical and non-technical roles such as data modelers, architects, business analysts, data stewards, and subject matter experts (SMEs) to provide design, technical analysis, development/configuration, testing, implementation, and support expertise representing the interest of the business across the enterprise.

Education/Experience

A Bachelor's degree in a quantitative or business field (e.g., statistics, mathematics, engineering, computer science).

Requires 0 – 2 years of related experience.

Or in lieu of education and experience, demonstrated work experience and accomplishments applicable to the level, duties and scope of this role

Technical Skills

Knowledge of C# (Programming Language); Java (Programming Language); JavaScript (Programming Language); Python (Programming Language); R (Programming Language); SQL (Programming Language) required

Experience with Application Development; Software Development required

Knowledge of Programming Concepts; Software Design required

Soft Skills

Beginner - Seeks to acquire knowledge in area of specialty

Beginner - Ability to identify basic problems and procedural irregularities, collect data, establish facts, and draw valid conclusions

License/Certification

Scaled Agile Framework (SAFe) preferred

Pay range $28.85 to $51.92 per hour

This information reflects the anticipated base salary range for this position based on current national data. Minimums and maximums may vary based on location. Actual pay will be adjusted based on an individual's skills, experience, education, and other job-related factors permitted by law. The employee may be eligible for bonuses and other forms of compensation.

Our Comprehensive Benefits Package Flexible work solutions including remote options, hybrid work schedules and dress flexibility, Competitive pay, Paid time off including holidays, Health insurance coverage for you and your dependents, 401(k) and stock purchase plans, Tuition reimbursement and best-in-class training and development.

Centene is an equal opportunity employer that is committed to diversity, and values the ways in which we are different. All qualified applicants will receive consideration for employment without regard to race, color, religion, sex, sexual orientation, gender identity, national origin, disability, veteran status, or other characteristic protected by applicable law.",7200
Data Engineer IC4 - US Only - Freelance [Remote],Braintrust,"Seattle, WA",Remote,2 days ago,Full-time · Mid-Senior level,https://www.linkedin.com/jobs/view/3584800915/?eBP=JOB_SEARCH_ORGANIC&refId=sgBBbdPnEKDaoaWzktjDIQ%3D%3D&trackingId=jhIMhxwv1Y%2F7szSLmqebZg%3D%3D&trk=flagship3_search_srp_jobs,,7200
Software Engineer,Abbott,"Los Angeles, California, United States",unknown,2 days ago,"$53,700/yr - $107,300/yr (from job description) · Full-time · Associate",https://www.linkedin.com/jobs/view/3584599460/?eBP=JOB_SEARCH_ORGANIC&refId=fXb8GcXdw6z9N1asvDOCxg%3D%3D&trackingId=ck2dkOjL3%2FYedqs0FfGiKw%3D%3D&trk=flagship3_search_srp_jobs,"About the job
Abbott is a global healthcare leader that helps people live more fully at all stages of life. Our portfolio of life-changing technologies spans the spectrum of healthcare, with leading businesses and products in diagnostics, medical devices, nutritionals and branded generic medicines. Our 115,000 colleagues serve people in more than 160 countries.

Job Title

Software Engineer

About Abbott

Abbott is a global healthcare leader, creating breakthrough science to improve people’s health. We’re always looking towards the future, anticipating changes in medical science and technology.

Working at Abbott

At Abbott, You Can Do Work That Matters, Grow, And Learn, Care For Yourself And Family, Be Your True Self And Live a Full Life. You’ll Also Have Access To

Career development with an international company where you can grow the career you dream of.
Free medical coverage for employees* via the Health Investment Plan (HIP) PPO
An excellent retirement savings plan with high employer contribution
Tuition reimbursement, the Freedom 2 Save student debt program and FreeU education benefit - an affordable and convenient path to getting a bachelor’s degree.
A company recognized as a great place to work in dozens of countries around the world and named one of the most admired companies in the world by Fortune.
A company that is recognized as one of the best big companies to work for as well as a best place to work for diversity, working mothers, female executives, and scientists.

The Opportunity

This position works out of our Sylmar, CA location in the Cardiac Rhythm Technology division.

As a global leader in Cardiac Rhythm Technologies, we focus on innovative technologies that can improve the way doctors treat people with heart arrhythmias, or irregular heartbeats.

The Associate Software Engineer is an entry-level engineering professional who applies engineering knowledge to develop software code and unit test snippets as directed.

What You’ll Work On

Follows instructions to add or change software code in pre-existing functions. Implements code in moderately complex components.
Analyzes tasks and articulates/communicates concerns and findings related to coding errors. Prepares code reviews for

code changes and contributes to code reviews.

Develops, builds, tests, debugs and merges code as directed on low complexity and low risk tasks.
Performs functional developer testing of the code produced.
Demonstrates understanding existing product software designs. Contributes to design reviews.
Follows defined software development lifecycle procedures and Abbott's quality system procedures.
Participates in the review of impacts of component changes and determines approach to accommodate new

capabilities.

Documents through inline and commit comments the rationale behind key changes in the code.

Required Qualifications

B.S. in Computer Science or similar engineering discipline
0-2 years of related experience

Experience/Background

Basic experience in designing and developing complex software systems.
Basic knowledge in programming languages such as modular program languages, Python & agile methodologies.
Basic level of understanding of test-driven methodologies
Basic familiarity with continuous integration & continuous development (CI/CD)
Demonstrated aptitude for technical proficiency, creativity, and independent.
Excellent verbal and written communication skills.
Basic ability to develop & design.
Basic level understanding of design patterns.
Analytical & problem-solving skills.
Ability to multi-task and prioritize responsibilities.

Preferred Qualifications

Basic level of ability to conduct thorough data analytics & implement data driven solutions.

Apply Now

Participants who complete a short wellness assessment qualify for FREE coverage in our HIP PPO medical plan. Free coverage applies in the next calendar year.

Learn more about our health and wellness benefits, which provide the security to help you and your family live full lives: www.abbottbenefits.com

Follow your career aspirations to Abbott for diverse opportunities with a company that can help you build your future and live your best life. Abbott is an Equal Opportunity Employer, committed to employee diversity.

Connect with us at www.abbott.com, on Facebook at www.facebook.com/Abbott and on Twitter @AbbottNews and @AbbottGlobal.

The salary for this role is between $53,700 – $107,300",7200
"Software Engineer, Sr",Clover,"Sunnyvale, CA",unknown,2 days ago,"$86,900/yr - $144,900/yr (from job description) · Full-time · Mid-Senior level",https://www.linkedin.com/jobs/view/3576137629/?eBP=CwEAAAGHzZ8121wpz2dkaxUq3ESTMKkaIAhq0alw5DZKy9VwS0u-AkpfNg4xng3nTErOf812zsCBlNI8YE7DRXxKrWiBTRlTAD7Jj9DCt0_AgP7p4_-ipZhaY_L059Er13nhTzgrWjlxQGqxfOjwQRPILFF_Lh08ol489MtZFJAPqwhA6e2f6f8JZSINZiR8fy2Ys1EJe40IlnaXHnn0SsJQScZMVA-zVMChP5ER3FJTNEJMbYlqUE3Kqvw5vMR-qW13zlA6o5Iiql9v1y9j96I17q5CPiz7aBdn4H1SR2s7cY3g_Pu4-VxMY5pKf_DoNrocLoLjIVCyT2pRTd0eiw1GOCj2-AHIhGnKh1J4NUg3EaonqbiWK6eM3V35DxJ4-AEV-FlTnas&refId=Olyl3lmAksvbXhqcHPfqqQ%3D%3D&trackingId=U7voZKiwmp%2BNRBdWEkL%2Fhw%3D%3D&trk=flagship3_search_srp_jobs,"About the job
Join Clover as a software engineer on the DeviceOS and Platform Services team and support Clover’s global expansion and next million units by scaling and building new foundational services that support Clover’s cloud-based hardware point-of-sales terminal.

What will you do?

A software engineer on the DeviceOS and Platform Services team will

design and implement services (REST) that support foundational services for Clover cloud-based point-of-sale terminals, including device-specific update delivery, telemetry, and release management
identify solution requirements, scope and formulate suitable solutions, translate product requirements into functional, maintainable, and extensible software, document, and deploy
investigate reported issues and help coordinate responses and implement fixes, if applicable
learn, document, and contribute/share knowledge with others at Clover
participate in the monolith to microservice transformation

What else is involved?

Owning services and features from development through deployment and production monitoring
Self-managing concurrent projects involving critical infrastructure and working with complex, distributed systems with need to conform to external standards and meet strict deadlines
Producing internally consistent and accurate technical documentation
Strong attention to detail
Keeping up with the technology landscape and identifying/addressing areas of improvement
Working with the Infrastructure group to deploy and run web services using self-service tools
Working with QA & Device Platform/hardware teams to develop load testing and test plans/strategies
Participating in a regular on-call rotation
Potential (global) travel to deploy solutions (< 10%)
Basic Qualifications For Consideration
Bachelor's Degree required in Computer Science or other engineering discipline
Strong programming skills; 5-8 years of services programming; preferably in Java, Python, or Go with cloud-based deployments (at Clover, GCP is used) and with developing microservices (at Clover, Spring Boot is used)
Familiarity with SQL and schema design (at Clover, MySQL and Sqlite are generally used)
Experience with Continuous Integration process and tools (at Clover, Github (Actions) and Jenkins are used)
Superior problem-solving skills and debugging abilities
Flexible and self-driven with a collaborative approach to problem-solving
Strong communication and team skills
Preferred Skills, Experience, And Education
Previous experience in payments industry, specifically working with EMVco or exposure to PCI/PTS standards
Ability to identify process inefficiencies and propose solutions
Ability to champion quality practices within a team or within the organization
Clover

Every day, Clover devices handle the credit card and point-of-sale processing for hundreds of thousands of merchants. Behind the scenes, we operate a cloud platform providing processing, storage and collaboration for merchants, application developers, service providers and our merchants' customers. Our devices and platform form the backbone of millions of payment interactions between merchants and their customers daily. We are looking for self-starters with a passion for technology who want to help us impact millions of merchants' lives one transaction at a time.

Salary Range

$86,900.00 - $144,900.00

These pay ranges apply to employees in New York and California. Pay ranges for employees in other states may differ.",7200
